CT1_CONTA;CT1_DESC01;CT1_CLASSE;CT1_NORMAL;CT1_BLOQ;CT1_CTASUP;CT1_CTLALU;CT1_DIOPS
231122022;Provisão de Eventos/Sinistros a Liquidar para o SUS - Ação Judicial com Depósito Judicial;2;2;2;23112202;231122022;2
23112203;Provisão de Eventos/Sinistros a Liquidar para Outros Prestadores de Serviços Assistenciais;1;2;2;231122;23112203;2
231122031;Rede Contratada/Credenciada;2;2;2;23112203;231122031;2
231122032;Cooperados;2;2;2;23112203;231122032;2
231122033;Intercâmbio;2;2;2;23112203;231122033;2
231122034;Reembolso;2;2;2;23112203;231122034;2
231122035;Rede Própria;2;2;2;23112203;231122035;2
231122036;Eventos/Sinistros a Liquidar para Outros Prestadores - Ação Judicial com Depósito Judicial;2;2;2;23112203;231122036;2
23112208;Outras Provisões Técnicas;1;2;2;231122;23112208;2
231122081;Outras Provisões Técnicas - Autorizadas;2;2;2;23112208;231122081;2
231122082;Outras Provisões Técnicas - Obrigatórias;2;2;2;23112208;231122082;2
235;PROVISÕES;1;2;2;23;235;2
2353;PROVISÕES;1;2;2;235;2353;2
23531;PROVISÕES PARA TRIBUTOS DIFERIDOS;1;2;2;2353;23531;2
235319;Provisões para Tributos Diferidos;1;2;2;23531;235319;2
23531901;Provisões para Tributos Diferidos;1;2;2;235319;23531901;2
235319011;Imposto de Renda Diferido;2;2;2;23531901;235319011;2
235319012;Contribuição Social Diferida;2;2;2;23531901;235319012;2
235319018;Outros Tributos Diferidos;2;2;2;23531901;235319018;2
23532;PROVISÕES PARA AÇÕES JUDICIAIS;1;2;2;2353;23532;2
235329;Provisões para Ações Judiciais;1;2;2;23532;235329;2
23532901;Provisões para Ações Judiciais;1;2;2;235329;23532901;2
235329011;Provisão para Ações Tributárias;2;2;2;23532901;235329011;2
235329012;Provisão para Ações Civeis;2;2;2;23532901;235329012;2
235329013;Provisão para Ações Trabalhistas;2;2;2;23532901;235329013;2
235329014;Provisão  para multas administrativas da ANS ;2;2;2;23532901;235329014;2
235329015;Provisão para multas administrativas diversas;2;2;2;23532901;235329015;2
236;TRIBUTOS E ENCARGOS SOCIAIS A RECOLHER;1;2;2;23;236;2
2364;TRIBUTOS E ENCARGOS SOCIAIS A RECOLHER;1;2;2;236;2364;2
23641;TRIBUTOS E CONTRIBUIÇÕES;1;2;2;2364;23641;2
236419;Tributos e Contribuições;1;2;2;23641;236419;2
23641901;Tributos e Contribuições;1;2;2;236419;23641901;2
236419011;Imposto de Renda Pessoa Jurídica - IRPJ;2;2;2;23641901;236419011;2
236419012;Contribuição Social Sobre o Lucro Líquido -CSLL;2;2;2;23641901;236419012;2
236419018;Outros Impostos e Contribuições a Recolher;2;2;2;23641901;236419018;2
23642;PARCELAMENTO DE TRIBUTOS E CONTRIBUIÇÕES;1;2;2;2364;23642;2
236429;Parcelamento de Tributos e Contribuições;1;2;2;23642;236429;2
23642901;Parcelamento de Tributos e Contribuições;1;2;2;236429;23642901;2
236429011;Imposto de Renda;2;2;2;23642901;236429011;2
236429012;Contribuição Social Sobre o Lucro Líquido -CSLL;2;2;2;23642901;236429012;2
236429013;Imposto Sobre Serviços - ISS;2;2;2;23642901;236429013;2
236429014;COFINS;2;2;2;23642901;236429014;2
236429015;PIS;2;2;2;23642901;236429015;2
236429016;Contribuições Previdenciárias;2;2;2;23642901;236429016;2
236429018;Outros Tributos e Encargos Sociais;2;2;2;23642901;236429018;2
23643;TRIBUTOS E CONTRIBUIÇÕES RELACIONADOS A IN 20 (COOPERATIVAS) - PARCELAMENTO;1;2;2;2364;23643;2
236439;Tributos Relacionados a IN 20 (COOPERATIVAS);1;2;2;23643;236439;2
23643901;Tributos e Contribuições;1;2;2;236439;23643901;2
236439011;Imposto de Renda;2;2;2;23643901;236439011;2
236439012;Contribuição Social Sobre o Lucro Líquido - CSLL;2;2;2;23643901;236439012;2
236439013;Imposto Sobre Serviços - ISS;2;2;2;23643901;236439013;2
236439014;COFINS;2;2;2;23643901;236439014;2
236439015;PIS;2;2;2;23643901;236439015;2
236439016;Contribuições Previdenciárias;2;2;2;23643901;236439016;2
236439018;Outros;2;2;2;23643901;236439018;2
237;EMPRÉSTIMOS E FINANCIAMENTOS A PAGAR;1;2;2;23;237;2
2377;EMPRÉSTIMOS E FINANCIAMENTOS A PAGAR;1;2;2;237;2377;2
23771;EMPRÉSTIMOS;1;2;2;2377;23771;2
237719;Empréstimos;1;2;2;23771;237719;2
23771901;Empréstimos;1;2;2;237719;23771901;2
237719011;Empréstimos Hipotecários;2;2;2;23771901;237719011;2
237719012;Empréstimos Bancários;2;2;2;23771901;237719012;2
237719018;Outros Empréstimos;2;2;2;23771901;237719018;2
237719019;(-) Ajuste a Valor Presente;2;2;2;23771901;237719019;2
23772;FINANCIAMENTOS;1;2;2;2377;23772;2
237729;Financiamentos;1;2;2;23772;237729;2
23772901;Financiamentos;1;2;2;237729;23772901;2
237729011;Financiamentos para Aquisição de Ativos;2;2;2;23772901;237729011;2
237729018;Outros Financiamentos;2;2;2;23772901;237729018;2
237729019;(-) Ajuste a Valor Presente;2;2;2;23772901;237729019;2
238;DÉBITOS DIVERSOS;1;2;2;23;238;2
2388;DÉBITOS DIVERSOS;1;2;2;238;2388;2
23881;FORNECEDORES;1;2;2;2388;23881;2
238819;Fornecedores;1;2;2;23881;238819;2
23881901;Fornecedores;1;2;2;238819;23881901;2
238819011;Fornecedores;2;2;2;23881901;238819011;2
23882;OUTROS DÉBITOS;1;2;2;2388;23882;2
238829;Outros Débitos;1;2;2;23882;238829;2
23882901;Outros Débitos;1;2;2;238829;23882901;2
238829011;Outros Débitos;2;2;2;23882901;238829011;2
238829019;(-) Ajuste a Valor Presente;2;2;2;23882901;238829019;2
23883;DEPÓSITOS DE TERCEIROS;1;2;2;2388;23883;2
238839;Depósitos de Terceiros;1;2;2;23883;238839;2
23883901;Depósitos de Terceiros;1;2;2;238839;23883901;2
238839011;Depósitos de Terceiros;2;2;2;23883901;238839011;2
238839019;(-) Ajuste a Valor Presente;2;2;2;23883901;238839019;2
23884;MULTAS ADMINISTRATIVAS A PAGAR;1;2;2;2388;23884;2
238849;Multas administrativas a pagar;1;2;2;23884;238849;2
23884901;Mutas administrativas a pagar;1;2;2;238849;23884901;2
238849011;Multas administrativas da ANS não parceladas;2;2;2;23884901;238849011;2
238849012;Multas administrativas da ANS parceladas;2;2;2;23884901;238849012;2
238849019;Multas administrativas diversas;2;2;2;23884901;238849019;2
23888;OUTRAS EXIGIBILIDADES DE LONGO PRAZO;1;2;2;2388;23888;2
238889;Outras Exigibilidades de longo Prazo;1;2;2;23888;238889;2
23888908;Outras Exigibilidades de longo Prazo;1;2;2;238889;23888908;2
238889088;Outras Exigibilidades de Longo Prazo;2;2;2;23888908;238889088;2
238889089;(-) Ajuste a Valor Presente;2;2;2;23888908;238889089;2
25;PATRIMÔNIO LÍQUIDO / PATRIMÔNIO SOCIAL;1;2;2;2;25;2
251;CAPITAL SOCIAL/PATRIMÔNIO SOCIAL;1;2;2;25;251;2
2511;CAPITAL SOCIAL SUBSCRITO / PATRIMÔNIO SOCIAL;1;2;2;251;2511;2
25111;CAPITAL SOCIAL NACIONAL;1;2;2;2511;25111;2
251119;Capital Social Nacional;1;2;2;25111;251119;2
25111901;Capital Social Nacional;1;2;2;251119;25111901;2
251119011;Capital Social - Cotas;2;2;2;25111901;251119011;2
251119012;Ações Ordinárias;2;2;2;25111901;251119012;2
251119013;Ações Preferenciais;2;2;2;25111901;251119013;2
25112;CAPITAL SOCIAL ESTRANGEIRO;1;2;2;2511;25112;2
251129;Capital Social Estrangeiro;1;2;2;25112;251129;2
25112901;Capital Social Estrangeiro;1;2;2;251129;25112901;2
251129011;Capital Social - Cotas;2;2;2;25112901;251129011;2
251129012;Ações Ordinárias;2;2;2;25112901;251129012;2
251129013;Ações Preferenciais;2;2;2;25112901;251129013;2
25113;PATRIMÔNIO SOCIAL;1;2;2;2511;25113;2
251139;Patrimônio Social;1;2;2;25113;251139;2
25113901;Patrimônio Social;1;2;2;251139;25113901;2
251139011;Patrimônio Social;2;2;2;25113901;251139011;2
2512;(-) ACIONISTAS/COTISTAS CAPITAL A INTEGRALIZAR;1;2;2;251;2512;2
25121;(-) ACIONISTAS/COTISTAS CAPITAL A INTEGRALIZAR;1;2;2;2512;25121;2
251219;(-) Acionistas / Cotistas Capital a Integralizar;1;2;2;25121;251219;2
25121901;(-) Acionistas / Cotistas Capital a Integralizar;1;2;2;251219;25121901;2
251219011;(-) Acionistas / Cotistas País;2;2;2;25121901;251219011;2
251219012;(-) Acionistas / Cotistas Exterior;2;2;2;25121901;251219012;2
252;ADIANTAMENTO PARA FUTURO AUMENTO DE CAPITAL;1;2;2;25;252;2
2521;ADIANTAMENTO PARA FUTURO AUMENTO DE CAPITAL;1;2;2;252;2521;2
25211;ADIANTAMENTO PARA FUTURO AUMENTO DE CAPITAL;1;2;2;2521;25211;2
252119;Adiantamento para Futuro Aumento de Capital;1;2;2;25211;252119;2
25211901;Adiantamento para Futuro Aumento de Capital;1;2;2;252119;25211901;2
252119011;Adiantamento para Futuro Aumento de Capital;2;2;2;25211901;252119011;2
253;RESERVAS;1;2;2;25;253;2
2531;RESERVAS DE CAPITAL / RESERVAS PATRIMONIAIS;1;2;2;253;2531;2
25311;RESERVAS DE CAPITAL / RESERVAS PATRIMONIAIS;1;2;2;2531;25311;2
253119;Reservas de Capital/Reservas Patrimoniais;1;2;2;25311;253119;2
25311901;Reservas de Capital/Reservas Patrimoniais;1;2;2;253119;25311901;2
253119011;Reservas de Capital/Reservas Patrimoniais;2;2;2;25311901;253119011;2
2532;RESERVAS DE REAVALIAÇÃO;1;2;2;253;2532;2
25321;RESERVAS DE REAVALIAÇÃO;1;2;2;2532;25321;2
253219;Reservas de Reavaliação;1;2;2;25321;253219;2
25321901;Reservas de Reavaliação;1;2;2;253219;25321901;2
253219011;Reservas de Reavaliação - Ativos Próprios;2;2;2;25321901;253219011;2
253219012;Reservas de Reavaliação - Coligadas e Controladas;2;2;2;25321901;253219012;2
25325;(-) TRIBUTOS DIFERIDOS;1;2;2;2532;25325;2
253259;(-) Tributos Diferidos;1;2;2;25325;253259;2
25325901;(-) Tributos Diferidos;1;2;2;253259;25325901;2
253259011;(-) Imposto de Renda Pessoa Jurídica - IRPJ;2;2;2;25325901;253259011;2
253259012;(-) Contribuição Social - CSLL;2;2;2;25325901;253259012;2
2533;RESERVAS DE LUCROS / SOBRAS / RETENÇÃO DE SUPERÁVITS;1;2;2;253;2533;2
25331;RESERVAS DE LUCROS ;1;2;2;2533;25331;2
253319;Reservas de Lucros ;1;2;2;25331;253319;2
25331901;Reservas de Lucros ;1;2;2;253319;25331901;2
253319011;Reserva Legal;2;2;2;25331901;253319011;2
253319012;Reservas Estatutárias;2;2;2;25331901;253319012;2
253319013;Reservas para Contingências;2;2;2;25331901;253319013;2
253319014;Reserva de Lucros a Realizar;2;2;2;25331901;253319014;2
253319015;Reserva Especial para Dividendos;2;2;2;25331901;253319015;2
253319016;Reserva de Retenção de Lucros;2;2;2;25331901;253319016;2
253319017;Reserva de Incentivos Fiscais;2;2;2;25331901;253319017;2
253319019;Outras Reservas e Lucro;2;2;2;25331901;253319019;2
25331902;Reservas de Sobras/Retenção de Superávits;1;2;2;253319;25331902;2
253319021;Fundo de Reserva;2;2;2;25331902;253319021;2
253319022;Fundo de Assistência Técnica, Educacional e Social (F.A.T.E.S.);2;2;2;25331902;253319022;2
253319028;Outras Reservas de Lucros / Sobras / Retenção de Superávits;2;2;2;25331902;253319028;2
254;AJUSTES DE AVALIAÇÃO PATRIMONIAL;1;2;2;25;254;2
2541;GANHOS E PERDAS NÃO REALIZADOS COM TÍTULOS E VALORES MOBILIÁRIOS;1;2;2;254;2541;2
25411;GANHOS E PERDAS NÃO REALIZADOS COM TÍTULOS E VALORES MOBILIÁRIOS;1;2;2;2541;25411;2
254119;Ganhos e Perdas Não Realizados com Títulos e Valores Mobiliários;1;2;2;25411;254119;2
25411901;Ganhos e Perdas Não Realizados com Títulos e Valores Mobiliários;1;2;2;254119;25411901;2
254119011;Ganhos e Perdas Não Realizados com Títulos e Valores Mobiliários;2;2;2;25411901;254119011;2
254119012;Ganhos e Perdas Não Realizados com Títulos e Valores Mobiliários - Coligadas e Controladas;2;2;2;25411901;254119012;2
2549;OUTROS AJUSTES DE AVALIAÇÃO PATRIMONIAL;1;2;2;254;2549;2
25491;OUTROS AJUSTES A VALOR DE MERCADO DE AVALIAÇÃO PATRIMONIAL;1;2;2;2549;25491;2
254919;Outros Ajustes a Valor de Mercado de Avaliação Patrimonial;1;2;2;25491;254919;2
25491901;Outros Ajustes a Valor de Mercado de Avaliação Patrimonial;1;2;2;254919;25491901;2
254919011;Outros Ajustes a Valor de Mercado de Avaliação Patrimonial;2;2;2;25491901;254919011;2
254919012;Outros Ajustes de Avaliação Patrimonial - Coligadas e Controladas;2;2;2;25491901;254919012;2
255;(-) AÇÕES EM TESOURARIA;1;2;2;25;255;2
2551;(-) AÇÕES EM TESOURARIA;1;2;2;255;2551;2
25511;(-) AÇÕES EM TESOURARIA;1;2;2;2551;25511;2
255119;(-) Ações em Tesouraria;1;2;2;25511;255119;2
25511901;(-) Ações em Tesouraria;1;2;2;255119;25511901;2
255119011;(-) Ações em Tesouraria;2;2;2;25511901;255119011;2
256;LUCROS/PREJUÍZOS-SUPERÁVITS/DÉFICITS ACUMULADOS ou RESULTADO;1;2;2;25;256;2
2561;LUCROS/PREJUÍZOS-SUPERÁVITS/DÉFICITS ACUMULADOS;1;2;2;256;2561;2
25611;LUCROS/PREJUÍZOS-SUPERÁVITS/DÉFICITS ACUMULADOS;1;2;2;2561;25611;2
256119;Lucros/Superávits ou Prejuízos/Déficits Apurados;1;2;2;25611;256119;2
25611901;Lucros/Superávits ou Prejuízos/Déficits Apurados;1;2;2;256119;25611901;2
256119011;Lucros/Superávits Apurados;2;2;2;25611901;256119011;2
256119012;Prejuízos/Déficits Apurados;2;2;2;25611901;256119012;2
2562;RESULTADO - COOPERATIVAS;1;2;2;256;2562;2
25621;RESULTADO - COOPERATIVAS;1;2;2;2562;25621;2
256219;Resultado - Cooperativas;1;2;2;25621;256219;2
25621901;Resultado - Cooperativas;1;2;2;256219;25621901;2
256219011;Resultado do Ato Cooperativo - Mês;2;2;2;25621901;256219011;2
256219012;Resultado Tributável - Mês;2;2;2;25621901;256219012;2
256219013;Sobra à Disposição da A.G.O;2;2;2;25621901;256219013;2
256219014;Perda do Período à Disposição da A.G.O.;2;2;2;25621901;256219014;2
2563;DIVIDENDOS;1;2;2;256;2563;2
25631;DIVIDENDOS;1;2;2;2563;25631;2
256319;DIVIDENDOS;1;2;2;25631;256319;2
25631901;Dividendos antecipados;1;2;2;256319;25631901;2
256319011;Dividendos antecipados;2;2;2;25631901;256319011;2
29;COMPENSAÇÃO - PASSIVO;1;2;2;2;29;2
291;COMPENSAÇÃO - PASSIVO;1;2;2;29;291;2
2911;COMPENSAÇÃO - PASSIVO;1;2;2;291;2911;2
29111;COMPENSAÇÃO - PASSIVO;1;2;2;2911;29111;2
291119;Compensação - Passivo;1;2;2;29111;291119;2
29111901;Compensação - Passivo;1;2;2;291119;29111901;2
291119011;Ativo Garantidor do Mantenedor;2;2;2;29111901;291119011;2
291119018;Outros;2;2;2;29111901;291119018;2
3;RECEITAS;1;2;2;;3;3
31;RECEITAS COM OPERAÇÕES DE ASSISTÊNCIA A SAÚDE;1;2;2;3;31;3
311;CONTRAPRESTAÇÕES LÍQUIDAS / PRÊMIOS RETIDOS;1;2;2;31;311;3
3111;CONTRAPRESTAÇÕES EMITIDAS / PRÊMIOS EMITIDOS DE ASSISTÊNCIA A SAÚDE;1;2;2;311;3111;3
31111;CONTRAPRESTAÇÕES EMITIDAS / PRÊMIOS EMITIDOS DE ASSISTÊNCIA MÉDICO-HOSPITALAR;1;2;2;3111;31111;3
311111;Cobertura Assistencial com Preço Preestabelecido;1;2;2;31111;311111;3
31111101;Planos Individuais/Familiares antes da Lei;1;2;2;311111;31111101;3
311111011;Contraprestação Emitida;2;2;2;31111101;311111011;3
311111012;Premios Emitidos - Seguros Diretos;2;2;2;31111101;311111012;3
311111013;Premios Emitidos - Cosseguro Aceito;2;2;2;31111101;311111013;3
311111014;Contribuição para Auto Gestão - Recurso do Patrocinador;2;2;2;31111101;311111014;3
311111015;Contribuição para Auto Gestão - Recurso do Participante;2;2;2;31111101;311111015;3
31111102;Planos Individuais/Familiares pós - Lei;1;2;2;311111;31111102;3
311111021;Contraprestação Emitida;2;2;2;31111102;311111021;3
311111022;Premios Emitidos - Seguros Diretos;2;2;2;31111102;311111022;3
311111023;Premios Emitidos - Cosseguro Aceito;2;2;2;31111102;311111023;3
311111024;Contribuição para Auto Gestão - Recurso do Patrocinador;2;2;2;31111102;311111024;3
311111025;Contribuição para Auto Gestão - Recurso do Participante;2;2;2;31111102;311111025;3
31111103;Planos Coletivos por Adesão antes da Lei;1;2;2;311111;31111103;3
311111031;Contraprestação Emitida;2;2;2;31111103;311111031;3
311111032;Premios Emitidos - Seguros Diretos;2;2;2;31111103;311111032;3
311111033;Premios Emitidos - Cosseguro Aceito;2;2;2;31111103;311111033;3
311111034;Contribuição para Auto Gestão - Recurso do Patrocinador;2;2;2;31111103;311111034;3
311111035;Contribuição para Auto Gestão - Recurso do Participante;2;2;2;31111103;311111035;3
31111104;Planos Coletivos por Adesão depois da lei;1;2;2;311111;31111104;3
311111041;Contraprestação Emitida;2;2;2;31111104;311111041;3
311111042;Premios Emitidos - Seguros Diretos;2;2;2;31111104;311111042;3
311111043;Premios Emitidos - Cosseguro Aceito;2;2;2;31111104;311111043;3
311111044;Contribuição para Auto Gestão - Recurso do Patrocinador;2;2;2;31111104;311111044;3
311111045;Contribuição para Auto Gestão - Recurso do Participante;2;2;2;31111104;311111045;3
31111105;Planos Coletivos Empresariais antes da Lei;1;2;2;311111;31111105;3
311111051;Contraprestação Emitida;2;2;2;31111105;311111051;3
311111052;Premios Emitidos - Seguros Diretos;2;2;2;31111105;311111052;3
311111053;Premios Emitidos - Cosseguro Aceito;2;2;2;31111105;311111053;3
311111054;Contribuição para Auto Gestão - Recurso do Patrocinador;2;2;2;31111105;311111054;3
311111055;Contribuição para Auto Gestão - Recurso do Participante;2;2;2;31111105;311111055;3
31111106;Planos Coletivos Empresariais depois da lei;1;2;2;311111;31111106;3
311111061;Contraprestação Emitida;2;2;2;31111106;311111061;3
311111062;Premios Emitidos - Seguros Diretos;2;2;2;31111106;311111062;3
311111063;Premios Emitidos - Cosseguro Aceito;2;2;2;31111106;311111063;3
311111064;Contribuição para Auto Gestão - Recurso do Patrocinador;2;2;2;31111106;311111064;3
311111065;Contribuição para Auto Gestão - Recurso do Participante;2;2;2;31111106;311111065;3
31111108;Corresponsabilidade Assumida;1;2;2;311111;31111108;3
311111081;Contraprestação Emitida;2;2;2;31111108;311111081;3
311112;Cobertura Assistencial com Preço Pós Estabelecido;1;2;2;31111;311112;3
31111203;Planos Coletivos por Adesão antes da Lei;1;2;2;311112;31111203;3
311112031;Contraprestação Emitida;2;2;2;31111203;311112031;3
311112032;Premios Emitidos - Seguros Diretos;2;2;2;31111203;311112032;3
311112033;Premios Emitidos - Cosseguro Aceito;2;2;2;31111203;311112033;3
311112034;Contribuição para Auto Gestão - Recurso do Patrocinador;2;2;2;31111203;311112034;3
311112035;Contribuição para Auto Gestão - Recurso do Participante;2;2;2;31111203;311112035;3
311112038;Ajuste por Glosa;2;2;2;31111203;311112038;3
31111204;Planos Coletivos por Adesão depois da  Lei;1;2;2;311112;31111204;3
311112041;Contraprestação Emitida;2;2;2;31111204;311112041;3
311112042;Premios Emitidos - Seguros Diretos;2;2;2;31111204;311112042;3
311112043;Premios Emitidos - Cosseguro Aceito;2;2;2;31111204;311112043;3
311112044;Contribuição para Auto Gestão - Recurso do Patrocinador;2;2;2;31111204;311112044;3
311112045;Contribuição para Auto Gestão - Recurso do Participante;2;2;2;31111204;311112045;3
311112048;Ajuste por Glosa;2;2;2;31111204;311112048;3
31111205;Planos Coletivos Empresariais antes da Lei;1;2;2;311112;31111205;3
311112051;Contraprestação Emitida;2;2;2;31111205;311112051;3
311112052;Premios Emitidos - Seguros Diretos;2;2;2;31111205;311112052;3
311112053;Premios Emitidos - Cosseguro Aceito;2;2;2;31111205;311112053;3
311112054;Contribuição para Auto Gestão - Recurso do Patrocinador;2;2;2;31111205;311112054;3
311112055;Contribuição para Auto Gestão - Recurso do Participante;2;2;2;31111205;311112055;3
311112058;Ajuste por Glosa;2;2;2;31111205;311112058;3
31111206;Planos Coletivos Empresariais depois da lei;1;2;2;311112;31111206;3
311112061;Contraprestação Emitida;2;2;2;31111206;311112061;3
311112062;Premios Emitidos - Seguros Diretos;2;2;2;31111206;311112062;3
311112063;Premios Emitidos - Cosseguro Aceito;2;2;2;31111206;311112063;3
311112064;Contribuição para Auto Gestão - Recurso do Patrocinador;2;2;2;31111206;311112064;3
311112065;Contribuição para Auto Gestão - Recurso do Participante;2;2;2;31111206;311112065;3
311112068;Ajuste por Glosa;2;2;2;31111206;311112068;3
31111208;Corresponsabilidade Assumida;1;2;2;311112;31111208;3
311112081;Contraprestação Emitida;2;2;2;31111208;311112081;3
311112088;Ajuste por Glosa;2;2;2;31111208;311112088;3
31112;CONTRAPRESTAÇÕES EMITIDAS / PRÊMIOS EMITIDOS DE ASSISTÊNCIA ODONTOLÓGICA;1;2;2;3111;31112;3
311121;Cobertura Assistencial com Preço Preestabelecido;1;2;2;31112;311121;3
31112101;Planos Individuais/Familiares antes da Lei;1;2;2;311121;31112101;3
311121011;Contraprestação Emitida;2;2;2;31112101;311121011;3
311121012;Premios Emitidos - Seguros Diretos;2;2;2;31112101;311121012;3
311121013;Premios Emitidos - Cosseguro Aceito;2;2;2;31112101;311121013;3
311121014;Contribuição para Auto Gestão - Recurso do Patrocinador;2;2;2;31112101;311121014;3
311121015;Contribuição para Auto Gestão - Recurso do Participante;2;2;2;31112101;311121015;3
